"","label","latitude","longitude"
"32033","FRCQX",47.62,-3
"32034","FRCQY",49.4,3.37
"32035","FRCQZ",43.63,3.9
"32036","FRCR3",47.68,-1.5
"32037","FRCR4",47.25,4.6
"32038","FRCR5",47,5.77
"32039","FRCR6",44.97,4.85
"32040","FRCR7",43.47,1.5
"32041","FRCR8",48.75,-1.55
"32042","FRCR9",48.7,0.67
"32043","FRCRA",46.68,5.67
"32044","FRCRB",48.9,2.25
"32045","FRCRC",48.92,-1.43
"32046","FRCRD",49.2,6.7
"32047","FRCRE",46.43,4.27
"32048","FRCRF",48.98,3.98
"32049","FRCRG",48.57,-0.15
"32050","FRCRH",45.58,4.8
"32051","FRCRI",45.6,5.55
"32052","FRCRJ",43.88,4.85
"32053","FRCRK",49.52,1.93
"32054","FRCRL",49.25,2.48
"32055","FRCRM",47.67,6.1
"32056","FRCRN",48.67,-3.92
"32057","FRCRO",48.6,7.72
"32058","FRCRP",44.05,5.05
"32059","FRCRQ",45.73,4.72
"32060","FRCRR",48.17,0.65
"32061","FRCRS",49.15,1.92
"32062","FRCRT",49.37,-1.78
"32063","FRCRU",45.72,5.25
"32064","FRCRV",47.93,-1.67
"32065","FRCRW",45.58,1.7
"32066","FRCRX",48.18,5.9
"32067","FRCRY",47.8,7.18
"32068","FRCRZ",44.08,4.88
"32069","FRCS2",46.83,5.27
"32070","FRCS3",48.98,4.52
"32071","FRCS4",45.7,-0.22
"32072","FRCS5",45.52,-0.83
"32073","FRCS6",45.85,3.63
"32074","FRCS7",43.18,5.72
"32075","FRCS8",48.3,6.4
"32076","FRCS9",43.67,1.52
"32077","FRCSA",44.15,4.87
"32078","FRCSB",46.27,-0.2
"32079","FRCSC",46.52,5.38
"32080","FRCSD",46.25,4.78
"32081","FRCSE",46.12,4.97
"32082","FRCSF",48.82,1.98
"32083","FRCSG",49.35,3.45
"32084","FRCSH",48.98,2.1
"32085","FRCSI",47.95,-0.92
"32086","FRCSJ",43.68,3.98
"32087","FRCSK",43.82,4.22
"32088","FRCSL",48.02,2.73
"32089","FRCSM",48.95,4.37
"32090","FRCSN",48.92,2.18
"32091","FRCSO",43.27,2.42
"32092","FRCSP",48.95,2.03
"32093","FRCSQ",46.18,6.3
"32094","FRCSR",50.25,4.13
"32095","FRCSS",46.78,4.85
"32096","FRCST",48.8,6.15
"32097","FRCSU",48.05,0.15
"32098","FRCSV",43.98,1.92
"32099","FRCSW",48.88,1.48
"32100","FRCSX",46.48,5.38
"32101","FRCSY",48.88,2.15
"32102","FRCSZ",45.33,3.85
"32103","FRCT2",43.88,5.18
"32104","FRCT3",43.55,3.72
"32105","FRCT5",45,4.85
"32106","FRCT6",45.93,4.45
"32107","FRCT7",48.9,6.65
"32108","FRCT8",47.22,1.38
"32109","FRCT9",45.3,-0.28
"32110","FRCTA",49.3,-1.23
"32111","FRCTB",42.68,2.93
"32112","FRCTC",44.82,1.15
"32113","FRCTD",48.07,1.33
"32114","FRCTE",48.78,2.47
"32115","FRCTF",46.15,5.82
"32116","FRCTG",48.12,-1.4
"32117","FRCTH",49.05,3.4
"32118","FRCTI",49.52,2.37
"32119","FRCTJ",46.65,5.72
"32120","FRCTK",43.85,6.48
"32121","FRCTL",48.2,-4.08
"32122","FRCTM",45.63,5.75
"32123","FRCTN",44.03,1.1
"32124","FRCTO",48.23,0.75
"32125","FRCTP",50.13,3.33
"32126","FRCTQ",49.45,1.03
"32127","FRCTR",48.68,5.35
"32128","FRCTS",44.65,0.6
"32129","FRCTT",43.2,5.78
"32130","FRCTU",48.88,2.15
"32131","FRCTV",46.32,0.18
"32132","FRCTW",48.37,-3.52
"32133","FRCTY",43.32,1.95
"32134","FRCTZ",45.48,6.22
"32135","FRCU2",47.93,1.67
"32136","FRCU3",49.87,1.67
"32137","FRCU4",45.77,6.03
"32138","FRCU5",45.18,3.52
"32139","FRCU6",50.38,2.62
"32140","FRCU7",45.47,3.22
"32141","FRCU8",43.93,2.22
"32142","FRCU9",49.2,5.37
"32143","FRCUA",46.13,6.33
"32144","FRCUB",46.02,4.37
"32145","FRCUC",50.38,3.03
"32146","FRCUD",47.82,-3.33
"32147","FRCUE",43.23,6.07
"32148","FRCUG",43.53,1.35
"32149","FRCUH",46.65,-0.23
"32150","FRCUI",46.57,5
"32151","FRCUJ",44.88,5.02
"32152","FRCUK",44.55,1.33
"32153","FRCUL",50.92,1.88
"32154","FRCUM",47.52,1.45
"32155","FRCUN",47.22,-1.73
"32156","FRCUO",45.62,3.22
"32157","FRCUP",46.13,1.28
"32158","FRCUQ",49.38,3.77
"32159","FRCUR",48.53,-0.4
"32160","FRCUS",44.17,1.53
"32161","FRCUT",50.35,3.07
"32162","FRCUU",47.43,3.4
"32163","FRCUV",47,3.18
"32164","FRCUW",43.35,2.78
"32165","FRCUX",50.55,3.23
"32166","FRCUY",46.43,4.67
"32167","FRCUZ",45.85,5.78
"32168","FRCV2",47.17,4.88
"32169","FRCV4",47.85,3.77
"32170","FRCV5",43.88,5.48
"32171","FRCV6",45.78,4.25
"32172","FRCV8",48.3,5.83
"32173","FRCVA",49.37,1.38
"32174","FRCVB",45.43,5.52
"32175","FRCVC",45.3,-0.23
"32176","FRCVD",45.88,6.03
"32177","FRCVE",48.82,2.18
"32178","FRCVF",45.43,6.63
"32179","FRCVG",46.57,0.65
"32180","FRCVH",45.73,-0.35
"32181","FRCVI",48.98,2.03
"32182","FRCVJ",43.17,6.53
"32183","FRCVK",47.65,6.83
"32184","FRCVL",45.9,5.67
"32185","FRCVM",48.82,3.65
"32186","FRCVN",46.62,3.55
"32187","FRCVO",46.18,2.42
"32188","FRCVP",44,3.15
"32189","FRCVQ",48.67,-3.35
"32190","FRCVR",48.7,2.05
"32191","FRCVS",46.42,0.18
"32192","FRCVT",48.23,6.43
"32193","FRCVU",48.45,1.22
"32194","FRCVV",43.68,3.83
"32195","FRCVW",42.33,9.48
"32196","FRCVX",49.27,1.88
"32197","FRCVY",48.75,2.33
"32198","FRCVZ",48.85,1.98
"32199","FRCW8",50.72,2.33
"32200","FRCWA",50.5,2.73
"32201","FRCWB",46.17,4.53
"32202","FRCWC",42.77,2.75
"32203","FRCWD",46.15,1.52
"32204","FRCWI",43.63,6.75
"32205","FRCWL",49.3,4.15
"32206","FRCWN",48.42,-3.95
"32207","FRCWO",43.78,4.18
"32208","FRCWS",45.02,1.52
"32209","FRCWU",46.13,3.47
"32210","FRCWX",45.12,5.67
"32211","FRCWY",49.28,-0.53
"32212","FRCX2",47.13,4.9
"32213","FRCX4",48.32,5.73
"32214","FRCX6",45.9,6.65
"32215","FRCX7",43.37,2.3
"32216","FRCX9",45.95,4.6
"32217","FRCXA",45.08,5.13
"32218","FRCXB",44.82,-0.47
"32219","FRCXC",44.48,1.33
"32220","FRCXD",49.1,1.33
"32221","FRCXE",46.23,4.82
"32222","FRCXF",45.3,3.53
"32223","FRCXG",45.17,3.73
"32224","FRCXH",46.1,-1
"32225","FRCXI",47.12,2.78
"32226","FRCXJ",47.33,-1.27
"32227","FRCXL",45.28,5.88
"32228","FRCXM",45.92,6.87
"32229","FRCXN",50.65,3.13
"32230","FRCXO",44.82,-0.33
"32231","FRCXP",48.28,-3.58
"32232","FRCXQ",43.77,3.9
"32233","FRCXR",46.43,5
"32234","FRCXS",47.58,2.75
"32235","FRCXT",42.48,2.75
"32236","FRCXU",46.17,4.17
"32237","FRCXV",48.15,2.1
"32238","FRCXW",45.15,5.28
"32239","FRCXX",44.03,3.82
"32240","FRCXY",47.28,-1.88
"32241","FRCXZ",48.48,-2.17
"32242","FRCY2",48.12,3.97
"32243","FRCY3",47.25,3.18
"32244","FRCY4",48.87,3.83
"32245","FRCY5",43.22,5.63
"32246","FRCY6",46.28,6.03
"32247","FRCY7",45.25,4.73
"32248","FRCY8",46.92,4.78
"32249","FRCYA",46.9,4.67
"32250","FRCYB",48.52,5.88
"32251","FRCYC",46.33,4.77
"32252","FRCYD",48.57,2.48
"32253","FRCYE",49.7,3.62
"32254","FRCYF",49.5,1.68
"32255","FRCYH",45.68,-0.28
"32256","FRCYI",46.87,4.68
"32257","FRCYK",47.4,5.12
"32258","FRCYL",47.65,5.98
"32259","FRCYM",48.7,2.3
"32260","FRCYN",48.03,3.02
"32261","FRCYO",47.73,3.6
"32262","FRCYP",48.88,2.87
"32263","FRCYQ",46.35,-0.38
"32264","FRCYR",47.7,4.23
"32265","FRCYS",47.3,5.13
"32266","FRCYT",47.33,0.72
"32267","FRCYU",45.72,5.48
"32268","FRCYV",49.15,4.05
"32269","FRCYW",45.13,-0.62
"32270","FRCYX",46.82,4.87
"32271","FRCYY",48.32,3.12
"32272","FRCYZ",46.17,5.32
"32273","FRCZ2",47,3.48
"32274","FRCZ4",44.58,2.15
"32275","FRCZ5",44.48,-0.22
"32276","FRCZ8",45.88,4.62
"32277","FRCZ9",43.48,3.47
"32278","FRCZB",45.8,5.67
"32279","FRCZC",43.93,-0.07
"32280","FRCZD",46.92,-0.97
"32281","FRCZE",43.17,-0.23
"32282","FRCZF",44.83,0.7
"32283","FRCZG",45.85,4.7
"32284","FRCZH",47.47,0.62
"32285","FRCZI",45.73,4.57
"32286","FRCZK",49.05,6.58
"32287","FRCZL",45.63,4.38
"32288","FRCZM",45.83,4.82
"32289","FRCZN",48.25,-4.5
"32290","FRCZO",44.55,0.95
"32291","FRCZP",46.22,4.88
"32292","FRCZQ",48.05,2.3
"32293","FRCZR",46.18,3.45
"32294","FRCZS",44.65,1.23
"32295","FRCZT",45.83,3.1
"32296","FRCZU",47.27,6.08
"32297","FRCZV",46.17,3.43
"32298","FRCZW",50.48,2.05
"32299","FRCZX",44.53,-1.15
"32300","FRCZY",46.83,-0.67
"32301","FRCZZ",45.58,-0.83
"32302","FRD24",44.8,1.2
"32303","FRD25",46.87,6.22
"32304","FRD26",44.42,5.07
"32305","FRD2B",45.95,5.33
"32306","FRD2G",48.23,6.75
"32307","FRD2L",50.27,2.62
"32308","FRD2R",44.25,5.65
"32309","FRD37",47.12,0.27
"32310","FRD3C",44.35,6.03
"32311","FRD3L",43.6,1.6
"32312","FRD3N",45.92,-0.8
"32313","FRD4V",45.82,5.85
"32314","FRD5E",45.1,4.83
"32315","FRD5F",47.2,5.9
"32316","FRD5I",46.27,1.77
"32317","FRD5L",45.63,-0.75
"32318","FRD5M",43.75,7.15
"32319","FRD6V",49.72,0.8
"32320","FRD6Y",47.77,3.35
"32321","FRD7D",47.47,1.32
"32322","FRD7H",49.2,-0.43
"32323","FRD7M",47.75,-0.63
"32324","FRD7N",50.53,2.37
"32325","FRD7V",49.87,1.32
"32326","FRD86",46.25,0.78
"32327","FRD8D",47.35,6.03
"32328","FRD8I",48.25,-1.95
"32329","FRD8L",46.87,6.18
"32330","FRD8T",49.02,3.28
"32331","FRD9D",48.6,1.7
"32332","FRD9J",48.32,3.83
"32333","FRD9M",45.58,5.25
"32334","FRD9S",48.48,3.93
"32335","FRDA2",45.48,2.1
"32336","FRDA3",48.17,4.72
"32337","FRDAA",44.65,0.28
"32338","FRDAB",47.33,5.37
"32339","FRDAD",44.3,4.57
"32340","FRDAE",48.07,-1.38
"32341","FRDAF",45.15,-0.53
"32342","FRDAG",44.8,-0.25
"32343","FRDAI",47.63,7.13
"32344","FRDAL",49.82,3.23
"32345","FRDAM",47.97,5.58
"32346","FRDAN",46.53,6.15
"32347","FRDAO",49.9,2.45
"32348","FRDAQ",43.95,2.17
"32349","FRDAR",48.08,6.05
"32350","FRDAT",43.65,1.98
"32351","FRDAU",46.88,2.57
"32352","FRDAV",47.87,2.1
"32353","FRDAX",43.7,-1.05
"32354","FRDAY",45.8,4.75
"32355","FRDAZ",45.87,4.7
"32356","FRDB7",43.48,0.42
"32357","FRDBA",48.98,2.33
"32358","FRDBB",44.03,4.9
"32359","FRDBD",47.53,65.33
"32360","FRDBE",47.87,-4.12
"32361","FRDBF",45.37,4.73
"32362","FRDBG",48.55,-1.75
"32363","FRDBI",48.85,-1.57
"32364","FRDBJ",44.93,-0.5
"32365","FRDBL",48.05,-1.33
"32366","FRDBM",49.12,-1.03
"32367","FRDBN",46.77,5.6
"32368","FRDBO",49.13,5.18
"32369","FRDBP",46.2,5.2
"32370","FRDBR",46.57,0.3
"32371","FRDBS",46.93,6.35
"32372","FRDBT",46.07,-0.4
"32373","FRDBU",47.17,4.78
"32374","FRDBV",48.32,7.42
"32375","FRDBY",47.15,6.07
"32376","FRDBZ",45.78,3.32
"32377","FRDC2",45.12,4.75
"32378","FRDC3",43,2.82
"32379","FRDC5",46.93,0.22
"32380","FRDC6",45.15,-0.63
"32381","FRDCA",46.17,4.2
"32382","FRDCC",47.37,1.4
"32383","FRDCE",42.93,2.6
"32384","FRDCF",49.15,5.93
"32385","FRDCG",48.63,-2.27
"32386","FRDCH",47.1,-1
"32387","FRDCJ",45.35,-0.83
"32388","FRDCL",44.07,1.95
"32389","FRDCN",48.42,0.8
"32390","FRDCO",45.92,4.95
"32391","FRDCQ",47.95,3.05
"32392","FRDCR",47.2,5.87
"32393","FRDCS",50.62,1.63
"32394","FRDCT",46.97,0.7
"32395","FRDCU",45.38,0.72
"32396","FRDCX",44.77,5.28
"32397","FRDCY",48.92,2.45
"32398","FRDCZ",46.82,3.45
"32399","FRDD2",44.78,0.42
"32400","FRDD4",48.15,2.27
"32401","FRDD8",46.8,4.7
"32402","FRDDA",45.37,6.03
"32403","FRDDB",48.03,6.57
"32404","FRDDC",45.4,1.08
"32405","FRDDD",45.37,-0.57
"32406","FRDDE",48.52,-3.03
"32407","FRDDF",47.38,6.77
"32408","FRDDG",45.6,-1
"32409","FRDDH",47.72,7.3
"32410","FRDDI",48.1,7.3
"32411","FRDDL",47.18,0.05
"32412","FRDDM",44.57,-0.2
"32413","FRDDN",48.77,1.2
"32414","FRDDO",49.22,-0.57
"32415","FRDDP",43.85,0.58
"32416","FRDDR",43.48,1.53
"32417","FRDDT",43.1,6.02
"32418","FRDDV",48.13,2.77
"32419","FRDDX",47.87,2.12
"32420","FRDDY",48.6,2.48
"32421","FRDDZ",44.42,4.9
"32422","FRDE3",47.43,1.03
"32423","FRDE4",50.62,2.2
"32424","FRDE7",46.43,-0.28
"32425","FRDE8",44.95,2.35
"32426","FRDE9",48.72,7.12
"32427","FRDEA",45.15,-0.28
"32428","FRDEB",45.68,6.17
"32429","FRDEC",45.77,4.97
"32430","FRDED",48.33,-1.55
"32431","FRDEE",44.47,1.37
"32432","FRDEF",44.87,0.1
"32433","FRDEG",43.43,3.43
"32434","FRDEL",47.5,7
"32435","FRDEM",49.18,-0.27
"32436","FRDEN",50.32,3.4
"32437","FRDEP",47.63,2.87
"32438","FRDER",47.65,-1.65
"32439","FRDES",46.83,1.7
"32440","FRDET",44.02,4.08
"32441","FRDEV",47.33,6.02
"32442","FRDEX",48.75,7.47
"32443","FRDEZ",45.67,5.92
"32444","FRDF3",45.4,-0.07
"32445","FRDF5",48.83,3.8
"32446","FRDF7",47.47,5.37
"32447","FRDFG",46.67,-1.57
"32448","FRDFM",45.95,4.78
"32449","FRDFT",46.8,4.77
"32450","FRDFV",48.32,7.33
"32451","FRDFY",46.48,4.67
"32452","FRDGA",46.83,4.8
"32453","FRDGE",48.35,-1.72
"32454","FRDGF",44.83,0.03
"32455","FRDGG",48.57,5.47
"32456","FRDGI",46.18,5.55
"32457","FRDGL",44.75,1.2
"32458","FRDGM",45.75,3.4
"32459","FRDGN",44.1,6.23
"32460","FRDGO",46.48,3.98
"32461","FRDGR",43.87,1.23
"32462","FRDGS",50.43,2.98
"32463","FRDGT",49.92,2.97
"32464","FRDGU",49.22,-0.62
"32465","FRDGV",43.05,2.18
"32466","FRDGX",45.85,5.07
"32467","FRDGY",44.6,0.37
"32468","FRDHH",45.45,4.77
"32469","FRDHL",48.45,2.33
"32470","FRDHM",48.53,7.6
"32471","FRDHN",47.58,1.65
"32472","FRDHR",50.05,3.33
"32473","FRDHS",47.57,5.63
"32474","FRDHU",49.03,3.17
"32475","FRDI2",43.93,4.28
"32476","FRDIA",48.4,6.13
"32477","FRDIB",43.55,-0.47
"32478","FRDIC",45.6,0.25
"32479","FRDID",46.17,4.82
"32480","FRDIE",44.75,5.37
"32481","FRDII",48.4,-4.27
"32482","FRDIJ",47.32,5.05
"32483","FRDIL",49.55,-1.85
"32484","FRDIM",48.53,7.42
"32485","FRDIN",46.37,6.13
"32486","FRDIO",47.78,-3.2
"32487","FRDIS",43.37,-0.58
"32488","FRDIT",45.55,5.48
"32489","FRDIU",48.83,-1.22
"32490","FRDIV",44.67,0.1
"32491","FRDIW",47.7,7.42
"32492","FRDIY",46.25,-1.03
"32493","FRDJ2",43.75,5.2
"32494","FRDJ3",48.77,1.22
"32495","FRDJH",48.77,7.98
"32496","FRDJN",48.37,5.15
"32497","FRDJQ",43.9,1.13
"32498","FRDJU",47.62,6.87
"32499","FRDJW",43.52,1.2
"32500","FRDJX",48.88,6.4
"32501","FRDK9",50.15,2.5
"32502","FRDKE",50.95,2.38
"32503","FRDKI",46.35,2.53
"32504","FRDKK",51.03,2.38
"32505","FRDL4",46.83,6.42
"32506","FRDL5",50.43,2.45
"32507","FRDLA",48.47,1.2
"32508","FRDLB",45.62,5.5
"32509","FRDLC",48.22,3.27
"32510","FRDLD",49.28,-0.38
"32511","FRDLE",47.1,5.48
"32512","FRDLF",47.2,-0.28
"32513","FRDLH",42.93,1.85
"32514","FRDLI",44.58,-0.25
"32515","FRDLJ",46.57,-1.78
"32516","FRDLL",48.52,2.65
"32517","FRDLM",47.9,7.53
"32518","FRDLN",46.03,-1.38
"32519","FRDLO",46.35,4.48
"32520","FRDLP",47.28,4.02
"32521","FRDLR",49.45,1.03
"32522","FRDLS",48.33,-1.32
"32523","FRDLT",44.52,5.07
"32524","FRDLU",48.23,-3.73
"32525","FRDLV",50.63,3
"32526","FRDM2",43.98,3.97
"32527","FRDM3",48.63,6.35
"32528","FRDM4",49.07,3.88
"32529","FRDM5",49.05,4.38
"32530","FRDM9",44.98,0.55
"32531","FRDMA",49.78,2.4
"32532","FRDMB",49.28,5.7
"32533","FRDMC",45.92,6.65
"32534","FRDMD",49.15,1.43
"32535","FRDME",48.35,1.5
"32536","FRDMF",45.88,-0.15
"32537","FRDMG",48.45,0.07
"32538","FRDMH",49,7.63
"32539","FRDMI",48.1,5.65
"32540","FRDMJ",46.25,2.15
"32541","FRDML",49.68,4.8
"32542","FRDMM",44.8,1.22
"32543","FRDMN",49.03,2.33
"32544","FRDMO",50.73,2.95
"32545","FRDMP",46.55,5.6
"32546","FRDMR",45.8,4.8
"32547","FRDMS",49.07,3.63
"32548","FRDMT",48.67,5.9
"32549","FRDMU",45.78,1.53
"32550","FRDMV",47.93,6.03
"32551","FRDMX",49.82,1.32
"32552","FRDMY",47.7,-0.37
"32553","FRDMZ",45.58,5.08
"32554","FRDN2",43.03,1.8
"32555","FRDN3",50.53,2.92
"32556","FRDN8",48.45,-0.05
"32557","FRDNA",48.2,-2.43
"32558","FRDNC",45.62,4.43
"32559","FRDND",47.12,-0.23
"32560","FRDNE",43.58,1.38
"32561","FRDNG",49.12,6.93
"32562","FRDNH",47.53,7.33
"32563","FRDNI",49.83,1.4
"32564","FRDNJ",43.83,4.32
"32565","FRDNL",48.53,-4.37
"32566","FRDNN",48.45,-2.03
"32567","FRDNR",48.63,-2.07
"32568","FRDNS",50.58,1.6
"32569","FRDNT",49.45,1.15
"32570","FRDNV",43.17,5.83
"32571","FRDNY",49.1,5.38
"32572","FRDNZ",49.1,4.23
"32573","FRDO2",47.05,5.82
"32574","FRDO4",44.65,-0.27
"32575","FRDO5",46.7,1.12
"32576","FRDO9",48.12,3.07
"32577","FRDOA",48.53,2.02
"32578","FRDOB",48.05,-1.52
"32579","FRDOC",48.15,6.62
"32580","FRDOD",48.47,3.12
"32581","FRDOF",48.6,-0.65
"32582","FRDOJ",48.98,-1.03
"32583","FRDOL",49.37,0.07
"32584","FRDOM",45.2,5.83
"32585","FRDOO",45.47,3.2
"32586","FRDOR",47.43,3.57
"32587","FRDOS",46.83,1.82
"32588","FRDOT",45.88,3.48
"32589","FRDOU",46.3,6.3
"32590","FRDOV",49.73,4.17
"32591","FRDOX",43.55,5.25
"32592","FRDOY",49.7,4.87
"32593","FRDOZ",44.78,0
"32594","FRDP7",44.63,0.28
"32595","FRDP9",43.98,5.92
"32596","FRDPD",47.23,6.87
"32597","FRDPE",49.92,1.08
"32598","FRDPH",50.15,3.87
"32599","FRDPN",47.55,5.68
"32600","FRDPP",49.42,3.95
"32601","FRDPR",48.22,6.22
"32602","FRDPS",47.07,5.42
"32603","FRDPT",43.87,1.27
"32604","FRDPU",46.45,4.72
"32605","FRDPV",48.7,1.98
"32606","FRDPY",46.73,-1.37
"32607","FRDQO",44.55,-0.05
"32608","FRDQZ",43.92,4.65
"32609","FRDR2",44.4,4.83
"32610","FRDR3",44.35,2.5
"32611","FRDR4",43.53,5.3
"32612","FRDR8",47.22,2.17
"32613","FRDR9",44.73,0.48
"32614","FRDRA",43.53,6.47
"32615","FRDRB",43.28,1.5
"32616","FRDRC",50.38,2.92
"32617","FRDRD",47.45,-0.4
"32618","FRDRE",48.73,1.37
"32619","FRDRG",43.03,2.2
"32620","FRDRI",49.5,3.37
"32621","FRDRJ",45.38,4.95
"32622","FRDRL",47.35,3.62
"32623","FRDRM",46.92,0.58
"32624","FRDRN",48.87,7.18
"32625","FRDRO",45.03,5.18
"32626","FRDRR",48.9,7.77
"32627","FRDRS",45.27,5.97
"32628","FRDRT",47.68,-2.97
"32629","FRDRU",48.77,7.95
"32630","FRDRV",44.52,1.07
"32631","FRDRX",44.75,5.27
"32632","FRDRY",47.13,-0.68
"32633","FRDRZ",48.1,-4.33
"32634","FRDS2",44.67,0.18
"32635","FRDS6",47.62,1.38
"32636","FRDS7",47.62,0.15
"32637","FRDS8",46.57,-0.3
"32638","FRDS9",45.7,-0.48
"32639","FRDSA",46.22,5.42
"32640","FRDSB",46.52,3.68
"32641","FRDSC",47.65,0.47
"32642","FRDSD",47.18,0.05
"32643","FRDSE",48.22,6.38
"32644","FRDSH",48.53,7.48
"32645","FRDSI",49.92,2.23
"32646","FRDSJ",44.33,5.28
"32647","FRDSK",47.88,3.08
"32648","FRDSL",47.48,6.9
"32649","FRDSM",49.28,-0.1
"32650","FRDSN",45.53,5.7
"32651","FRDSO",48.32,5.18
"32652","FRDSP",46.78,-0.67
"32653","FRDSQ",46.88,-0.47
"32654","FRDSR",44.33,4.78
"32655","FRDST",43.12,0.95
"32656","FRDSU",48.6,5.23
"32657","FRDSV",48.57,6.8
"32658","FRDSW",45.83,4.72
"32659","FRDSX",46.15,4.53
"32660","FRDT8",46.95,-0.7
"32661","FRDTA",46.32,5.67
"32662","FRDTE",47.23,-0.12
"32663","FRDTH",45.12,4.98
"32664","FRDTI",48.55,7.52
"32665","FRDTL",45.8,3.05
"32666","FRDTM",48.52,7.57
"32667","FRDTO",49.33,6.27
"32668","FRDTP",50.07,2.12
"32669","FRDTS",46.35,2.62
"32670","FRDTT",48.2,3.07
"32671","FRDTU",49.12,0.53
"32672","FRDTV",49.82,1.08
"32673","FRDTZ",48.72,7.53
"32674","FRDU6",44.02,6.82
"32675","FRDU7",46.82,6.3
"32676","FRDUA",48.37,-3.43
"32677","FRDUB",44.6,-0.18
"32678","FRDUC",48.62,-1.3
"32679","FRDUD",45.77,6.22
"32680","FRDUE",45.68,4.53
"32681","FRDUG",48.95,2.42
"32682","FRDUL",50.15,2.33
"32683","FRDUM",49.53,-0.23
"32684","FRDUN",44.35,1.23
"32685","FRDUO",48.53,-2.28
"32686","FRDUP",43.5,2.42
"32687","FRDUQ",47.9,-1.27
"32688","FRDUR",47.67,-0.23
"32689","FRDUS",50.3,2.68
"32690","FRDUT",48.48,-4.75
"32691","FRDUV",49.23,2.85
"32692","FRDUW",49.48,0.88
"32693","FRDUX",46.3,1.67
"32694","FRDUZ",43.18,2.6
"32695","FRDV5",48.13,6.48
"32696","FRDV6",49.27,-0.02
"32697","FRDVA",47.88,1.95
"32698","FRDVB",48.33,1.9
"32699","FRDVD",46.52,0.63
"32700","FRDVE",48.35,4.52
"32701","FRDVG",44.25,4.88
"32702","FRDVI",48.87,1.07
"32703","FRDVK",48.7,5.97
"32704","FRDVL",49.88,4.7
"32705","FRDVM",49.33,5.4
"32706","FRDVN",48.77,7.02
"32707","FRDVO",45,0.58
"32708","FRDVR",50.5,2.83
"32709","FRDVS",45.98,5.37
"32710","FRDVU",49.72,-1.93
"32711","FRDVV",50.28,2.72
"32712","FRDVY",46.7,0.43
"32713","FRDVZ",48.45,-4.33
"32714","FRDWV",44.23,4.93
"32715","FRDX2",47.35,5
"32716","FRDX6",48.23,7.65
"32717","FRDXG",47.63,-0.72
"32718","FRDXO",45.15,-0.82
"32719","FRDXT",48.08,3.42
"32720","FRDXZ",46.88,5.77
"32721","FRDY8",48.57,2.78
"32722","FRDY9",47.65,1.48
"32723","FRDYA",42.57,2.33
"32724","FRDYB",47.18,0.05
"32725","FRDYH",46,5.88
"32726","FRDYJ",48.57,-1.5
"32727","FRDYL",47.02,4.33
"32728","FRDYM",49.48,0.35
"32729","FRDYR",44.72,-0.52
"32730","FRDYS",48.2,6.52
"32731","FRDYV",46.3,4.73
"32732","FRDYY",49.07,3.97
"32733","FRDYZ",49.85,2.27
"32734","FRDZA",44.28,0.28
"32735","FRDZC",45.08,0.42
"32736","FRDZD",47.25,-0.27
"32737","FRDZE",48.82,6.72
"32738","FRDZI",48.37,-1.87
"32739","FRDZO",45.95,-1.32
"32740","FRDZS",48.8,7.4
"32741","FRDZT",43.73,3.98
"32742","FRDZU",43.2,5.77
"32743","FRDZV",44.57,2.25
"32744","FRDZX",45.25,4.72
"32745","FRDZY",47.37,3.12
"32746","FRDZZ",48.48,-0.27
"32747","FRE26",48.13,4.53
"32748","FRE27",49.38,1.3
"32749","FRE2E",47.63,6.82
"32750","FRE2R",47.75,4.77
"32751","FRE2S",45.8,4.22
"32752","FRE36",47.08,1.35
"32753","FRE3B",48.23,2.1
"32754","FRE3O",45.42,-0.65
"32755","FRE3Y",47.73,3.13
"32756","FRE45",45.88,3.27
"32757","FRE4R",50.45,1.95
"32758","FRE56",47.72,-3.2
"32759","FRE59",50.33,3.35
"32760","FRE5G",49.32,1.78
"32761","FRE5T",48.98,0.73
"32762","FRE62",50.45,1.77
"32763","FRE68",48.23,7.35
"32764","FRE69",46.22,4.67
"32765","FRE6R",46.15,-1.3
"32766","FRE76",49.58,0.33
"32767","FRE7M",46.3,4.7
"32768","FRE7Z",49.07,0.7
"32769","FRE8C",45.53,-0.03
"32770","FRE8D",48.7,3.52
"32771","FRE9C",43.9,0.93
"32772","FRE9N",49.02,-0.13
"32773","FRE9R",49.4,1.32
"32774","FRE9U",43.42,1.35
"32775","FREA9",41.62,8.98
"32776","FREAA",49.83,3.35
"32777","FREAB",47.28,0
"32778","FREAC",48.85,2.15
"32779","FREAD",46.4,5.38
"32780","FREAE",47.13,-1.33
"32781","FREAF",48,-3.88
"32782","FREAG",45.42,2.83
"32783","FREAI",47.28,0.2
"32784","FREAJ",48.65,6.48
"32785","FREAL",47.73,6.98
"32786","FREAN",49.22,5.63
"32787","FREAO",49,2.28
"32788","FREAR",46.87,4.18
"32789","FREAS",46.98,4.95
"32790","FREAT",47.27,5.97
"32791","FREAU",46.5,5.4
"32792","FREAV",48.87,2.07
"32793","FREAX",47.32,1.07
"32794","FREAY",49.27,-1.63
"32795","FREAZ",43.87,0.1
"32796","FREBA",44.72,-0.22
"32797","FREBB",49.35,0.82
"32798","FREBD",45.53,5.42
"32799","FREBE",43.2,5.8
"32800","FREBF",49.28,1
"32801","FREBG",48.7,7
"32802","FREBH",48.58,7.68
"32803","FREBI",48.42,1.95
